No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,150,16
2,2,161,16
3,2,164,16
4,2,166,16
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
491,L7055,193,77,0,35.8,136.275,4878.645,AAR00041,4850,4900,0,0,0,499,399,3,2,63,4850
492,C8025,71,69,90,43.8,111.5,4883.7,AAE00024,4850,4900,0,0,0,499,399,3,2,92,4850
493,Q1005,391,169,90,49.875,97.25,4850.34375,AAG00034,4850,4900,0,0,0,499,399,3,2,27,4850
494,C8025,40,137,90,43.8,111.5,4883.7,AAE00024,4850,4900,0,0,0,499,399,3,2,92,4850
495,L7055,488,9,0,35.8,136.275,4878.645,AAR00041,4850,4900,0,0,0,499,399,3,2,62,4850
496,L8014,142,314,90,40.95,118.5,4852.575,AAK00037,4850,4900,0,0,0,499,399,3,1,18,4850
497,Q1005,330,156,90,49.875,97.25,4850.34375,AAG00034,4850,4900,0,0,0,499,399,3,2,27,4850
498,C8016,319,239,180,42.6,115.7,4928.82,AAX00038,4900,4950,0,0,0,497,382,3,1,105,4900
499,C7072,434,318,0,38.875,126.35,4911.85625,AAE00023,4900,4950,0,0,0,497,382,3,1,143,4900
500,C7072,169,254,0,38.875,126.35,4911.85625,AAE00023,4900,4950,0,0,0,499,382,3,1,142,4900
501,L7009,270,380,90,33.975,144.925,4923.826875,AAP00039,4900,4950,0,0,0,499,399,3,1,88,4900
502,L7017,402,389,270,39.125,125.4,4906.275,AAX00044,4900,4950,0,0,0,499,399,3,1,132,4900
503,ZD1002,245,211,270,65.625,74.85,4912.03125,AAG00045,4900,4950,0,0,0,499,399,3,1,80,4900
504,C10006,372,166,90,33.85,145.35,4920.0975,AAN00052,4900,4950,0,0,0,499,399,3,2,122,4900
505,L7017,171,286,270,39.125,125.4,4906.275,AAX00044,4900,4950,0,0,0,499,399,3,1,131,4900
506,R1084,33,360,90,81.725,59.975,4901.456875,AAP00045,4900,4950,0,0,0,499,399,3,1,10,4900
507,L8015,376,203,90,42.35,116.75,4944.3625,AAL00038,4900,4950,0,0,0,499,399,3,1,123,4900
508,C1077,1,382,0,58.2,85.175,4957.185,AAJ00011,4950,5000,0,0,0,371,382,3,1,1,4950
509,C8027,21,265,90,43.5,114.65,4987.275,AAG00026,4950,5000,0,0,0,444,382,3,1,7,4950
510,C1022,121,242,90,55.1,90.05,4961.755,AAZ00022,4950,5000,0,0,0,497,382,3,1,39,4950
511,R1076,481,361,270,47.4,104.9,4972.26,AAJ00040,4950,5000,0,0,0,499,397,3,1,158,4950
512,C1077,253,90,0,58.2,85.175,4957.185,AAJ00011,4950,5000,0,0,0,499,397,3,2,83,4950
513,IC8000,17,4,180,40.95,121.75,4985.6625,AAJ00033,4950,5000,0,0,0,499,399,3,2,5,4950
514,C1092,290,343,180,84.375,59.225,4997.109375,AAN00055,4950,5000,0,0,0,499,399,3,1,93,4950
515,IC8000,138,87,180,40.95,121.75,4985.6625,AAJ00033,4950,5000,0,0,0,499,399,3,2,4,4950
516,C7046,63,48,180,34.1,146.525,4996.5025,AAM00030,4950,5000,0,0,0,499,399,3,2,20,4950
517,C7045,282,258,180,34.1,145.825,4972.6325,AAL00029,4950,5000,0,0,0,499,399,3,1,92,4950
518,C8027,41,256,90,43.5,114.65,4987.275,AAG00026,4950,5000,0,0,0,499,399,3,1,6,4950
519,C7045,1,165,180,34.1,145.825,4972.6325,AAL00029,4950,5000,0,0,0,499,399,3,2,1,4950
520,C10047,229,360,90,43.3,116.05,5024.965,AAA00041,5000,5050,0,0,0,499,399,3,1,75,5000
521,C7018,117,180,180,33.975,147.45,5009.61375,AAM00029,5000,5050,0,0,0,499,399,3,2,38,5000
522,R1090,135,101,270,85.9,58.775,5048.7725,AAX00050,5000,5050,0,0,0,499,399,3,2,44,5000
523,C7012,24,268,180,40.225,126.35,5082.42875,AAI00025,5050,5100,0,0,0,497,382,3,1,7,5050
524,L7060,427,290,270,35.2,143.775,5060.88,AAY00046,5050,5100,0,0,0,499,382,3,1,140,5050
525,L7000,379,76,180,36.3,139.6,5067.48,AAK00035,5050,5100,0,0,0,499,397,3,2,124,5050
526,C11034,305,75,90,62.25,81.85,5095.1625,AAK00053,5050,5100,0,0,0,499,399,3,2,100,5050
527,Q1019,311,213,270,84.325,59.975,5057.391875,AAV00046,5050,5100,0,0,0,499,399,3,1,102,5050
528,L8019,109,8,90,43.5,116.75,5078.625,AAR00042,5050,5100,0,0,0,499,399,3,2,35,5050
529,L7056,422,324,270,37.575,135.3,5083.8975,AAS00042,5050,5100,0,0,0,499,399,3,1,138,5050
530,L7056,200,35,270,37.575,135.3,5083.8975,AAS00042,5050,5100,0,0,0,499,399,3,2,65,5050
531,C7012,285,148,180,40.225,126.35,5082.42875,AAI00025,5050,5100,0,0,0,499,399,3,2,93,5050
532,C7012,102,173,180,40.225,126.35,5082.42875,AAI00025,5050,5100,0,0,0,499,399,3,2,93,5050
533,C11034,298,117,90,62.25,81.85,5095.1625,AAK00053,5050,5100,0,0,0,499,399,3,2,99,5050
534,C7010,497,280,180,38.9,132.05,5136.745,AAG00023,5100,5150,0,0,0,497,382,3,1,162,5100
535,C3107,293,320,180,54.5,93.7,5106.65,AAJ00021,5100,5150,0,0,0,499,399,3,1,96,5100
536,C3107,490,96,180,54.5,93.7,5106.65,AAJ00021,5100,5150,0,0,0,499,399,3,2,161,5100
537,C7010,29,214,180,38.9,132.05,5136.745,AAG00023,5100,5150,0,0,0,499,399,3,1,162,5100
538,C7032,484,343,0,36.25,141.1,5114.875,AAA00018,5100,5150,0,0,0,499,399,3,1,159,5100
539,R4000,168,196,90,52.6,97.05,5104.83,AAL00047,5100,5150,0,0,0,499,399,3,2,55,5100
540,C7010,66,232,180,38.9,132.05,5136.745,AAG00023,5100,5150,0,0,0,499,399,3,1,162,5100
541,C7017,370,209,0,40.75,127.1,5179.325,AAL00028,5150,5200,0,0,0,497,382,3,1,122,5150
542,C7021,2,33,0,37.325,138.05,5152.71625,AAP00031,5150,5200,0,0,0,499,399,3,2,1,5150
543,R1001,2,220,90,68.6,75.3,5165.58,AAV00047,5150,5200,0,0,0,499,399,3,1,1,5150
544,C1091,466,198,180,83.625,62.075,5191.021875,AAM00054,5150,5200,0,0,0,499,399,3,2,153,5150
545,C7020,148,278,270,37.15,139.85,5195.4275,AAN00030,5150,5200,0,0,0,499,399,3,1,48,5150
546,C7020,9,290,270,37.15,139.85,5195.4275,AAN00030,5150,5200,0,0,0,499,399,3,1,47,5150
547,C8041,8,337,90,46.05,113.75,5238.1875,AAU00037,5200,5250,0,0,0,499,399,3,1,2,5200
548,C8041,279,99,90,46.05,113.75,5238.1875,AAU00037,5200,5250,0,0,0,499,399,3,2,91,5200
549,C8041,162,257,90,46.05,113.75,5238.1875,AAU00037,5200,5250,0,0,0,499,399,3,1,2,5200
550,R1106,272,381,270,66.125,78.925,5218.915625,AAF00037,5200,5250,0,0,0,499,399,3,1,89,5200
551,C4013,490,101,90,51.85,101.6,5267.96,AAU00032,5250,5300,0,0,0,490,382,3,2,164,5250
552,C4019,424,376,270,53.075,99.2,5265.04,AAB00017,5250,5300,0,0,0,499,399,3,1,136,5250
553,R1069,178,344,270,61.975,85.125,5275.621875,AAG00037,5250,5300,0,0,0,499,399,3,1,58,5250
554,C3111,89,326,0,56.45,93.7,5289.365,AAN00025,5250,5300,0,0,0,499,399,3,1,29,5250
555,C4013,231,305,90,51.85,101.6,5267.96,AAU00032,5250,5300,0,0,0,499,399,3,1,75,5250
556,C4013,201,330,90,51.85,101.6,5267.96,AAU00032,5250,5300,0,0,0,499,399,3,1,75,5250
557,C1073,348,206,180,49.675,107.25,5327.64375,AAF00007,5300,5350,0,0,0,499,399,3,1,114,5300
558,L7059,311,316,270,38.825,136.55,5301.55375,AAX00045,5300,5350,0,0,0,499,399,3,1,102,5300
559,C7068,85,212,180,38.575,137.45,5302.13375,AAD00022,5300,5350,0,0,0,499,399,3,1,27,5300
560,C1073,318,314,180,49.675,107.25,5327.64375,AAF00007,5300,5350,0,0,0,499,399,3,1,113,5300
561,C7068,240,89,180,38.575,137.45,5302.13375,AAD00022,5300,5350,0,0,0,499,399,3,2,78,5300
562,R1009,119,70,90,70.55,75.3,5312.415,AAE00034,5300,5350,0,0,0,499,399,3,2,39,5300
563,R1014,156,35,90,68.075,78.925,5372.819375,AAG00036,5350,5400,0,0,0,499,399,3,2,51,5350
564,FL7001,160,285,180,45.5,117.7,5355.35,AAD00026,5350,5400,0,0,0,499,399,3,1,52,5350
565,C3099,140,276,270,58,93.8,5440.4,AAB00013,5400,5450,0,0,0,499,399,3,1,46,5400
566,C7054,221,55,0,39.675,136.825,5428.531875,AAV00036,5400,5450,0,0,0,499,399,3,2,72,5400
567,C3117,372,30,180,54.55,99.65,5435.9075,AAX00031,5400,5450,0,0,0,499,399,3,2,122,5400
568,C3117,457,184,180,54.55,99.65,5435.9075,AAX00031,5400,5450,0,0,0,499,399,3,2,122,5400
569,L7047,329,295,270,39.925,135.925,5426.805625,AAJ00035,5400,5450,0,0,0,499,399,3,1,108,5400
570,C3099,12,354,270,58,93.8,5440.4,AAB00013,5400,5450,0,0,0,499,399,3,1,45,5400
571,C8034,3,283,180,45.45,119.25,5419.9125,AAK00030,5400,5450,0,0,0,499,399,3,1,4,5400
572,C4029,324,177,270,57.1,95.4,5447.34,AAL00027,5400,5450,0,0,0,499,399,3,2,106,5400
573,C11020,139,228,180,78.7,69.05,5434.235,AAS00018,5400,5450,0,0,0,499,399,3,1,45,5400
574,R1105,309,7,90,66.575,82.55,5495.76625,AAE00036,5450,5500,0,0,0,499,399,3,2,101,5450
575,C4009,188,283,180,54.55,100.7,5493.185,AAN00028,5450,5500,0,0,0,499,399,3,1,61,5450
576,R1032,336,399,90,62.1,89.7,5570.37,AAV00048,5550,5600,0,0,0,499,399,3,1,110,5550
577,C3120,455,98,180,58.5,95.35,5577.975,AAA00013,5550,5600,0,0,0,499,399,3,2,149,5550
578,C7038,472,203,90,40.625,137.125,5570.703125,AAF00023,5550,5600,0,0,0,499,399,3,1,155,5550
579,C11036,69,147,90,68.3,81.85,5590.355,AAM00055,5550,5600,0,0,0,499,399,3,2,22,5550
580,C11036,153,78,90,68.3,81.85,5590.355,AAM00055,5550,5600,0,0,0,499,399,3,2,21,5550
581,TH7000,359,123,270,41.05,135.375,5557.14375,AAJ00047,5550,5600,0,0,0,499,399,3,2,117,5550
582,C8029,2,5,180,46.55,120.25,5597.6375,AAI00028,5550,5600,0,0,0,499,399,3,2,2,5550
583,L7058,429,236,180,38.2,146.75,5605.85,AAV00044,5600,5650,0,0,0,499,399,3,1,141,5600
584,C11029,286,193,0,80,70.05,5604,AAZ00023,5600,5650,0,0,0,499,399,3,2,94,5600
585,L7058,451,323,180,38.2,146.75,5605.85,AAV00044,5600,5650,0,0,0,499,399,3,1,141,5600
586,C11023,439,218,180,78.65,71.45,5619.5425,AAV00020,5600,5650,0,0,0,499,399,3,1,144,5600
587,C11023,378,70,180,78.65,71.45,5619.5425,AAV00020,5600,5650,0,0,0,499,399,3,2,125,5600
588,C11023,182,362,180,78.65,71.45,5619.5425,AAV00020,5600,5650,0,0,0,499,399,3,1,143,5600
589,IC7001,10,195,90,40.15,141.95,5699.2925,AAH00031,5650,5700,0,0,0,497,382,3,1,5,5650
590,C11026,288,76,180,78.65,72.25,5682.4625,AAY00022,5650,5700,0,0,0,499,399,3,2,95,5650
591,C7036,411,243,0,44.059,128.641,5667.793819,AAE00022,5650,5700,0,0,0,499,399,3,1,135,5650
592,C4003,157,97,270,57.025,99.35,5665.43375,AAH00022,5650,5700,0,0,0,499,399,3,2,52,5650
593,C7036,8,257,0,44.059,128.641,5667.793819,AAE00022,5650,5700,0,0,0,499,399,3,1,134,5650
594,C4003,334,269,270,57.025,99.35,5665.43375,AAH00022,5650,5700,0,0,0,499,399,3,1,109,5650
595,C7059,132,104,270,41.425,137.125,5680.403125,AAA00019,5650,5700,0,0,0,499,399,3,2,40,5650
596,D1000,490,218,90,65.575,86.525,5673.876875,AAL00033,5650,5700,0,0,0,499,399,3,1,161,5650
597,C7036,272,260,0,44.059,128.641,5667.793819,AAE00022,5650,5700,0,0,0,499,399,3,1,134,5650
598,C7059,476,107,270,41.425,137.125,5680.403125,AAA00019,5650,5700,0,0,0,499,399,3,2,40,5650
599,C7035,37,250,90,44.3,129.575,5740.1725,AAD00021,5700,5750,0,0,0,497,382,3,1,13,5700
600,C8037,303,43,270,46.7,122.5,5720.75,AAN00033,5700,5750,0,0,0,499,382,3,2,99,5700
601,C8037,299,154,270,46.7,122.5,5720.75,AAN00033,5700,5750,0,0,0,499,397,3,2,98,5700
602,Q1020,453,327,0,75.45,75.55,5700.2475,AAX00047,5700,5750,0,0,0,499,399,3,1,148,5700
603,C11064,29,381,180,87.8,65.45,5746.51,AAF00009,5700,5750,0,0,0,499,399,3,1,9,5700
604,Q1027,444,187,0,69.1,82.6,5707.66,AAC00031,5700,5750,0,0,0,499,399,3,2,145,5700
605,C11064,184,215,180,87.8,65.45,5746.51,AAF00009,5700,5750,0,0,0,499,399,3,1,8,5700
606,C7065,357,192,270,42.725,135.4,5784.965,AAB00020,5750,5800,0,0,0,499,399,3,2,117,5750
607,C4004,61,253,180,56.95,101.8,5797.51,AAI00023,5750,5800,0,0,0,499,399,3,1,20,5750
608,C7065,267,215,270,42.725,135.4,5784.965,AAB00020,5750,5800,0,0,0,499,399,3,1,87,5750
609,C11031,278,88,90,78.85,73.3,5779.705,AAB00004,5750,5800,0,0,0,499,399,3,2,89,5750
610,C4006,269,234,180,59.3,98.25,5826.225,AAK00025,5800,5850,0,0,0,499,399,3,1,89,5800
611,C11062,375,233,180,87.8,66.25,5816.75,AAD00007,5800,5850,0,0,0,499,399,3,1,123,5800
612,C11062,408,91,180,87.8,66.25,5816.75,AAD00007,5800,5850,0,0,0,499,399,3,2,134,5800
613,C1093,95,84,0,88.625,65.775,5829.309375,AAP00056,5800,5850,0,0,0,499,399,3,2,31,5800
614,C3163,445,23,270,52.75,111.1,5860.525,AAN00027,5850,5900,0,0,0,499,384,3,2,146,5850
615,C11032,190,55,180,80,73.45,5876,AAC00005,5850,5900,0,0,0,499,399,3,2,62,5850
616,C11063,164,93,180,89.1,65.85,5867.235,AAE00008,5850,5900,0,0,0,499,399,3,2,55,5850
617,C11063,131,86,180,89.1,65.85,5867.235,AAE00008,5850,5900,0,0,0,499,399,3,2,55,5850
618,C3163,380,55,270,52.75,111.1,5860.525,AAN00027,5850,5900,0,0,0,499,399,3,2,145,5850
619,C11032,91,309,180,80,73.45,5876,AAC00005,5850,5900,0,0,0,499,399,3,1,29,5850
620,Q1030,17,323,90,68.6,86.15,5909.89,AAD00032,5900,5950,0,0,0,499,399,3,1,14,5900
621,C7049,456,393,180,43.075,137.7,5931.4275,AAR00033,5900,5950,0,0,0,499,399,3,1,150,5900
622,R1088,190,101,270,66.15,89.95,5950.1925,AAU00048,5950,6000,0,0,0,499,382,3,2,60,5950
623,Q1023,92,18,0,67.6,88.7,5996.12,AAZ00049,5950,6000,0,0,0,499,384,3,2,30,5950
624,C4021,135,260,0,60.05,99.5,5974.975,AAD00019,5950,6000,0,0,0,499,397,3,1,44,5950
625,C11058,378,375,180,87.8,67.85,5957.23,AAZ00024,5950,6000,0,0,0,499,399,3,1,124,5950
626,R7001,76,318,90,42.85,139.45,5975.4325,AAZ00057,5950,6000,0,0,0,499,399,3,1,24,5950
627,Q1023,252,53,0,67.6,88.7,5996.12,AAZ00049,5950,6000,0,0,0,499,399,3,2,29,5950
628,R7001,266,19,90,42.85,139.45,5975.4325,AAZ00057,5950,6000,0,0,0,499,399,3,2,87,5950
629,C11058,2,206,180,87.8,67.85,5957.23,AAZ00024,5950,6000,0,0,0,499,399,3,1,124,5950
630,R1109,71,140,270,71.1,83.8,5958.18,AAH00039,5950,6000,0,0,0,499,399,3,2,23,5950
631,R7001,45,131,90,42.85,139.45,5975.4325,AAZ00057,5950,6000,0,0,0,499,399,3,2,87,5950
632,Q1023,38,188,0,67.6,88.7,5996.12,AAZ00049,5950,6000,0,0,0,499,399,3,2,29,5950
633,C7050,246,121,90,44.5,134.2,5971.9,AAS00034,5950,6000,0,0,0,499,399,3,2,80,5950
634,C7048,249,38,180,43.075,138.375,5960.503125,AAP00032,5950,6000,0,0,0,499,399,3,2,81,5950
635,C1009,114,118,180,73.65,81.675,6015.36375,AAN00014,6000,6050,0,0,0,499,399,3,2,37,6000
636,C1009,116,310,180,73.65,81.675,6015.36375,AAN00014,6000,6050,0,0,0,499,399,3,1,38,6000
637,R7002,460,221,90,42.85,140.55,6022.5675,AAA00037,6000,6050,0,0,0,499,399,3,1,151,6000
638,C7034,107,315,0,42.875,141.625,6072.171875,AAC00020,6050,6100,0,0,0,497,382,3,1,35,6050
639,C3090,120,378,0,50.85,119,6051.15,AAR00026,6050,6100,0,0,0,499,399,3,1,40,6050
640,C11050,264,357,180,87.8,69.45,6097.71,AAR00018,6050,6100,0,0,0,499,399,3,1,86,6050
641,C7041,258,183,270,43.5,140.55,6113.925,AAI00026,6100,6150,0,0,0,499,399,3,2,84,6100
642,C3167,441,20,90,55.5,110.2,6116.1,AAU00031,6100,6150,0,0,0,499,399,3,2,144,6100
643,C3137,151,211,0,49.3,123.95,6110.735,AAR00028,6100,6150,0,0,0,499,399,3,1,49,6100
644,C7041,323,398,270,43.5,140.55,6113.925,AAI00026,6100,6150,0,0,0,499,399,3,1,106,6100
645,R1114,345,170,270,76.45,80.125,6125.55625,AAM00044,6100,6150,0,0,0,499,399,3,2,113,6100
646,R1114,187,232,270,76.45,80.125,6125.55625,AAM00044,6100,6150,0,0,0,499,399,3,1,61,6100
647,C3137,295,170,0,49.3,123.95,6110.735,AAR00028,6100,6150,0,0,0,499,399,3,2,96,6100
648,C3167,21,251,90,55.5,110.2,6116.1,AAU00031,6100,6150,0,0,0,499,399,3,1,15,6100
649,C3142,176,37,0,49.3,124.85,6155.105,AAY00033,6150,6200,0,0,0,499,399,3,2,57,6150
650,C11051,189,56,180,89.1,69.05,6152.355,AAS00019,6150,6200,0,0,0,499,399,3,2,63,6150
651,C3142,308,24,0,49.3,124.85,6155.105,AAY00033,6150,6200,0,0,0,499,399,3,2,56,6150
652,C11051,252,143,180,89.1,69.05,6152.355,AAS00019,6150,6200,0,0,0,499,399,3,2,63,6150
653,C3146,229,279,0,49.3,125.75,6199.475,AAC00016,6150,6200,0,0,0,499,399,3,1,76,6150
654,C7039,251,197,90,42.25,146.7,6198.075,AAG00024,6150,6200,0,0,0,499,399,3,2,82,6150
655,C3146,192,67,0,49.3,125.75,6199.475,AAC00016,6150,6200,0,0,0,499,399,3,2,65,6150
656,R9043,256,207,90,61.45,101,6206.45,AAY00057,6200,6250,0,0,0,499,399,3,1,84,6200
657,R9043,295,398,90,61.45,101,6206.45,AAY00057,6200,6250,0,0,0,499,399,3,1,83,6200
658,C3092,399,82,0,51.5,120.95,6228.925,AAU00028,6200,6250,0,0,0,499,399,4,2,132,6200
659,C3150,353,368,0,49.3,126.65,6243.845,AAG00020,6200,6250,0,0,0,499,399,4,1,117,6200
660,R9043,14,86,90,61.45,101,6206.45,AAY00057,6200,6250,0,0,0,499,399,4,2,4,6200
661,C11049,39,100,180,89.1,69.85,6223.635,AAP00017,6200,6250,0,0,0,499,399,4,2,12,6200
662,R9043,374,306,90,61.45,101,6206.45,AAY00057,6200,6250,0,0,0,499,399,4,1,124,6200
663,C1094,204,262,270,92.4,67.1,6200.04,AAR00057,6200,6250,0,0,0,499,399,4,1,67,6200
664,C4015,143,292,180,60.45,102.85,6217.2825,AAX00034,6200,6250,0,0,0,499,399,4,1,47,6200
665,C3135,272,246,90,55.55,112.75,6263.2625,AAN00026,6250,6300,0,0,0,499,399,4,1,90,6250
666,Q9011,205,220,0,76,83.25,6327,AAU00046,6300,6350,0,0,0,499,399,4,1,68,6300
667,C11044,361,110,180,87.8,71.85,6308.43,AAJ00012,6300,6350,0,0,0,499,399,4,2,120,6300
668,C3019,299,155,270,54.65,116.15,6347.5975,AAE00013,6300,6350,0,0,0,499,399,4,2,99,6300
669,C3136,166,70,180,50.9,124.4,6331.96,AAP00027,6300,6350,0,0,0,499,399,4,2,55,6300
670,C3019,455,37,270,54.65,116.15,6347.5975,AAE00013,6300,6350,0,0,0,499,399,4,2,98,6300
671,C3118,362,381,270,56.35,112.75,6353.4625,AAY00032,6350,6400,0,0,0,497,382,4,1,120,6350
672,C3118,89,116,270,56.35,112.75,6353.4625,AAY00032,6350,6400,0,0,0,499,397,4,2,29,6350
673,C3110,310,67,270,55.55,114.45,6357.6975,AAM00024,6350,6400,0,0,0,499,399,4,2,103,6350
674,C11041,152,56,180,87.8,72.65,6378.67,AAH00010,6350,6400,0,0,0,499,399,4,2,50,6350
675,C11041,107,33,180,87.8,72.65,6378.67,AAH00010,6350,6400,0,0,0,499,399,4,2,49,6350
676,C1096,236,371,90,94.725,67.275,6372.624375,AAU00059,6350,6400,0,0,0,499,399,4,1,78,6350
677,C7033,269,114,180,45.025,142.375,6410.434375,AAB00019,6400,6450,0,0,0,497,382,4,2,89,6400
678,C3024,499,154,90,53.75,119.55,6425.8125,AAH00016,6400,6450,0,0,0,499,382,4,2,166,6400
679,C3002,118,32,0,61,105.15,6414.15,AAK00018,6400,6450,0,0,0,499,399,4,2,39,6400
680,C3114,420,335,90,52.8,121.25,6402,AAS00028,6400,6450,0,0,0,499,399,4,1,139,6400
681,C3114,209,326,90,52.8,121.25,6402,AAS00028,6400,6450,0,0,0,499,399,4,1,138,6400
682,C3114,65,361,90,52.8,121.25,6402,AAS00028,6400,6450,0,0,0,499,399,4,1,138,6400
683,C3145,279,292,180,50.9,126.2,6423.58,AAB00015,6400,6450,0,0,0,499,399,4,1,92,6400
684,C3024,455,185,90,53.75,119.55,6425.8125,AAH00016,6400,6450,0,0,0,499,399,4,2,165,6400
685,C3134,102,157,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,382,4,2,33,6450
686,R9080,68,143,270,76.425,85.05,6499.94625,AAH00045,6450,6500,0,0,0,499,397,4,2,22,6450
687,C3148,476,279,90,58.2,111.05,6463.11,AAE00018,6450,6500,0,0,0,499,399,4,1,158,6450
688,C3134,82,40,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,399,4,2,32,6450
689,C3148,453,2,90,58.2,111.05,6463.11,AAE00018,6450,6500,0,0,0,499,399,4,2,150,6450
690,C3134,224,249,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,399,4,1,74,6450
691,C3134,327,289,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,399,4,1,73,6450
692,C3134,159,336,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,399,4,1,73,6450
693,C3134,61,391,90,57.3,112.7,6457.71,AAM00025,6450,6500,0,0,0,499,399,4,1,73,6450
694,C3130,214,383,270,55.55,116.15,6452.1325,AAI00021,6450,6500,0,0,0,499,399,4,1,71,6450
695,C3127,52,312,90,54.65,119.55,6533.4075,AAF00018,6500,6550,0,0,0,499,397,4,1,17,6500
696,C3020,328,23,90,55.55,117.85,6546.5675,AAF00014,6500,6550,0,0,0,499,399,4,2,109,6500
697,R9018,102,98,270,66.15,98.3,6502.545,AAM00049,6500,6550,0,0,0,499,399,4,2,33,6500
698,C3127,287,132,90,54.65,119.55,6533.4075,AAF00018,6500,6550,0,0,0,499,399,4,2,95,6500
699,C3127,467,258,90,54.65,119.55,6533.4075,AAF00018,6500,6550,0,0,0,499,399,4,1,16,6500
700,C3020,119,198,90,55.55,117.85,6546.5675,AAF00014,6500,6550,0,0,0,499,399,4,2,108,6500
701,C3020,490,124,90,55.55,117.85,6546.5675,AAF00014,6500,6550,0,0,0,499,399,4,2,108,6500
702,R9079,145,184,0,76.025,86.5,6576.1625,AAG00044,6550,6600,0,0,0,497,382,4,2,48,6550
703,C11038,112,358,180,89.1,73.85,6580.035,AAE00007,6550,6600,0,0,0,499,399,4,1,37,6550
704,R9074,374,238,270,73.225,90,6590.25,AAD00041,6550,6600,0,0,0,499,399,4,1,124,6550
705,C3098,253,244,90,58.2,112.7,6559.14,AAA00012,6550,6600,0,0,0,499,399,4,1,84,6550
706,C3098,282,302,90,58.2,112.7,6559.14,AAA00012,6550,6600,0,0,0,499,399,4,1,83,6550
707,C3055,289,12,90,57.3,114.45,6557.985,AAI00018,6550,6600,0,0,0,499,399,4,2,96,6550
708,C3008,2,361,0,61,108.15,6597.15,AAS00024,6550,6600,0,0,0,499,399,4,1,1,6550
709,C9084,284,232,0,72.275,91.9,6642.0725,AAB00023,6600,6650,0,0,0,499,399,4,1,94,6600
710,R9017,320,57,180,67.5,97.9,6608.25,AAL00048,6600,6650,0,0,0,499,399,4,2,106,6600
711,C3068,60,338,270,56.4,117.85,6646.74,AAS00026,6600,6650,0,0,0,499,399,4,1,19,6600
712,C9084,387,342,0,72.275,91.9,6642.0725,AAB00023,6600,6650,0,0,0,499,399,4,1,93,6600
713,C9084,295,203,0,72.275,91.9,6642.0725,AAB00023,6600,6650,0,0,0,499,399,4,1,93,6600
714,C3091,96,195,90,55.55,119.55,6641.0025,AAS00027,6600,6650,0,0,0,499,399,4,2,31,6600
715,C9084,401,391,0,72.275,91.9,6642.0725,AAB00023,6600,6650,0,0,0,499,399,4,1,93,6600
716,C3074,138,9,270,52.8,126.35,6671.28,AAZ00031,6650,6700,0,0,0,499,399,4,2,45,6650
717,C3060,126,255,270,54.65,122.95,6719.2175,AAN00023,6700,6750,0,0,0,499,382,4,1,41,6700
718,C9005,231,55,0,64.4,104.375,6721.75,AAF00026,6700,6750,0,0,0,499,397,4,2,76,6700
719,C3029,215,302,270,56.4,119.55,6742.62,AAL00020,6700,6750,0,0,0,499,399,4,1,71,6700
720,R9000,91,2,90,63.8,105.775,6748.445,AAG00043,6700,6750,0,0,0,499,399,4,2,30,6700
721,Q9010,261,167,180,75.5,88.95,6715.725,AAS00045,6700,6750,0,0,0,499,399,4,2,86,6700
722,C3077,117,159,90,59.1,114.45,6763.995,AAC00013,6750,6800,0,0,0,499,382,4,2,38,6750
723,C3125,351,323,270,60,112.75,6765,AAD00016,6750,6800,0,0,0,499,382,4,1,116,6750
724,C3036,336,34,270,57.3,117.85,6752.805,AAU00026,6750,6800,0,0,0,499,399,4,2,111,6750
725,C3125,16,199,270,60,112.75,6765,AAD00016,6750,6800,0,0,0,499,399,4,2,5,6750
726,C3108,214,60,90,55.55,123.05,6835.4275,AAK00022,6800,6850,0,0,0,499,397,4,2,71,6800
727,C3031,364,333,90,56.4,121.25,6838.5,AAN00022,6800,6850,0,0,0,499,399,4,1,121,6800
728,C3121,283,268,270,60.9,112.75,6866.475,AAB00014,6850,6900,0,0,0,499,397,4,1,94,6850
729,C3121,32,123,270,60.9,112.75,6866.475,AAB00014,6850,6900,0,0,0,499,399,4,2,10,6850
730,C3035,487,38,270,58.2,117.85,6858.87,AAS00025,6850,6900,0,0,0,499,399,4,2,162,6850
731,C3121,5,353,270,60.9,112.75,6866.475,AAB00014,6850,6900,0,0,0,499,399,4,1,94,6850
732,C3051,381,234,90,60,114.45,6867,AAF00015,6850,6900,0,0,0,499,399,4,1,126,6850
733,C3071,40,366,0,59.55,116.15,6916.7325,AAV00028,6900,6950,0,0,0,499,382,4,1,13,6900
734,C9081,209,25,90,75.4,92,6936.8,AAY00041,6900,6950,0,0,0,499,399,4,2,69,6900
735,C9008,116,319,0,71.3,98.15,6998.095,AAH00028,6950,7000,0,0,0,499,399,4,1,38,6950
