No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Machine_qty,Feeder1_qty,Feeder2_qty,Feeder3_qty,Feeder4_qty,Feeder5_qty,Feeder6_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
411,187000,404,162,90,27.65,142.3,3934.595,112500056,3900,3950,0,0,0,5,176,179,164,183,193,0,499,399,2,2,156,3900
412,187000,471,65,90,27.65,142.3,3934.595,112500056,3900,3950,0,0,0,5,176,179,164,183,193,0,499,399,2,2,156,3900
413,121001,191,380,90,57.45,68.15,3915.2175,111600038,3900,3950,0,0,0,5,176,179,164,183,193,0,499,399,2,1,68,3900
414,128028,295,83,90,33.475,119.35,3995.24125,11100028,3950,4000,0,0,0,5,176,179,164,183,193,0,471,392,2,2,112,3950
415,128028,64,141,90,33.475,119.35,3995.24125,11100028,3950,4000,0,0,0,5,176,179,164,183,193,0,471,392,2,2,111,3950
416,310052,26,350,90,33.35,118.6,3955.31,11600046,3950,4000,0,0,0,5,176,179,164,183,193,0,497,392,2,1,9,3950
417,171001,248,43,0,62.85,62.95,3956.4075,11500032,3950,4000,0,0,0,5,176,179,164,183,193,0,497,394,2,2,89,3950
418,128028,132,260,90,33.475,119.35,3995.24125,11100028,3950,4000,0,0,0,5,176,179,164,183,193,0,499,397,2,1,47,3950
419,127037,386,262,270,32,123.75,3960,11500030,3950,4000,0,0,0,5,176,179,164,183,193,0,499,397,2,1,138,3950
420,31075,263,243,90,49.075,81.125,3981.209375,11800009,3950,4000,0,0,0,5,176,179,164,183,193,0,499,397,2,1,92,3950
421,31075,170,380,90,49.075,81.125,3981.209375,11800009,3950,4000,0,0,0,5,176,179,164,183,193,0,499,399,2,1,92,3950
422,31075,488,218,90,49.075,81.125,3981.209375,11800009,3950,4000,0,0,0,5,176,179,164,183,193,0,499,399,3,1,160,3950
423,128028,327,120,90,33.475,119.35,3995.24125,11100028,3950,4000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,107,3950
424,310052,460,306,90,33.35,118.6,3955.31,11600046,3950,4000,0,0,0,5,176,179,164,183,193,0,499,399,3,1,151,3950
425,311043,312,278,270,47.25,85.6,4044.6,111600057,4000,4050,0,0,0,5,176,179,164,183,193,0,471,392,3,1,108,4000
426,37008,497,241,270,30.375,133.25,4047.46875,11500021,4000,4050,0,0,0,5,176,179,164,183,193,0,497,392,3,1,164,4000
427,37008,47,301,270,30.375,133.25,4047.46875,11500021,4000,4050,0,0,0,5,176,179,164,183,193,0,499,397,3,1,163,4000
428,38012,90,27,0,35.025,114.35,4005.10875,111800034,4000,4050,0,0,0,5,176,179,164,183,193,0,499,397,3,2,29,4000
429,351000,122,142,270,39.65,101.1,4008.615,11600027,4000,4050,0,0,0,5,176,179,164,183,193,0,499,397,3,2,40,4000
430,38012,176,145,0,35.025,114.35,4005.10875,111800034,4000,4050,0,0,0,5,176,179,164,183,193,0,499,399,3,2,28,4000
431,351000,134,353,270,39.65,101.1,4008.615,11600027,4000,4050,0,0,0,5,176,179,164,183,193,0,499,399,3,1,44,4000
432,181007,201,29,90,66.3,61.75,4094.025,11300032,4050,4100,0,0,0,5,176,179,164,183,193,0,475,392,3,2,69,4050
433,127062,136,163,180,33.25,122.275,4065.64375,11100027,4050,4100,0,0,0,5,176,179,164,183,193,0,499,397,3,2,44,4050
434,310036,325,124,180,31.7,128.2,4063.94,111300052,4050,4100,0,0,0,5,176,179,164,183,193,0,499,397,3,2,106,4050
435,310036,10,199,180,31.7,128.2,4063.94,111300052,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,105,4050
436,181062,419,191,180,52.65,77.4,4075.11,11400034,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,137,4050
437,127062,72,15,180,33.25,122.275,4065.64375,11100027,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,43,4050
438,181062,164,233,180,52.65,77.4,4075.11,11400034,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,1,53,4050
439,310036,455,104,180,31.7,128.2,4063.94,111300052,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,105,4050
440,38020,122,47,0,37.25,109.45,4077.0125,11200021,4050,4100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,40,4050
441,128011,256,179,90,36.025,114.1,4110.4525,11900035,4100,4150,0,0,0,5,176,179,164,183,193,0,499,399,3,2,84,4100
442,31074,473,251,90,51.05,81.525,4161.85125,11700008,4150,4200,0,0,0,5,176,179,164,183,193,0,497,394,3,1,156,4150
443,37002,484,393,90,33.025,126.675,4183.441875,112600037,4150,4200,0,0,0,5,176,179,164,183,193,0,499,397,3,1,159,4150
444,6128005,6,10,90,36.025,115.675,4167.191875,112200041,4150,4200,0,0,0,5,176,179,164,183,193,0,499,397,3,2,1,4150
445,31001,119,287,0,70.85,59.15,4190.7775,11500005,4150,4200,0,0,0,5,176,179,164,183,193,0,499,397,3,1,39,4150
446,37002,495,395,90,33.025,126.675,4183.441875,112600037,4150,4200,0,0,0,5,176,179,164,183,193,0,499,399,3,1,158,4150
447,37002,7,265,90,33.025,126.675,4183.441875,112600037,4150,4200,0,0,0,5,176,179,164,183,193,0,499,399,3,1,158,4150
448,128021,218,18,0,35.5,117.15,4158.825,112100044,4150,4200,0,0,0,5,176,179,164,183,193,0,499,399,3,2,71,4150
449,2641004,277,165,270,47.2,90,4248,11900047,4200,4250,0,0,0,5,176,179,164,183,193,0,497,392,3,2,91,4200
450,127052,316,17,90,33.05,128.425,4244.44625,111300038,4200,4250,0,0,0,5,176,179,164,183,193,0,497,394,3,2,104,4200
451,37023,280,226,0,34.4,122.275,4206.26,111800032,4200,4250,0,0,0,5,176,179,164,183,193,0,497,397,3,1,92,4200
452,38015,476,86,0,35.5,119.05,4226.275,112200037,4200,4250,0,0,0,5,176,179,164,183,193,0,499,397,3,2,156,4200
453,31071,111,349,90,61.15,68.95,4216.2925,11500006,4200,4250,0,0,0,5,176,179,164,183,193,0,499,397,3,1,36,4200
454,181096,105,243,0,49.3,85.9,4234.87,11200033,4200,4250,0,0,0,5,176,179,164,183,193,0,499,399,3,1,34,4200
455,38015,482,395,0,35.5,119.05,4226.275,112200037,4200,4250,0,0,0,5,176,179,164,183,193,0,499,399,3,1,158,4200
456,37023,131,121,0,34.4,122.275,4206.26,111800032,4200,4250,0,0,0,5,176,179,164,183,193,0,499,399,3,2,43,4200
457,171018,475,191,90,45.75,93.25,4266.1875,112100045,4250,4300,0,0,0,5,176,179,164,183,193,0,497,394,3,2,156,4250
458,38021,333,317,0,39.15,109.45,4284.9675,11300022,4250,4300,0,0,0,5,176,179,164,183,193,0,497,394,3,1,109,4250
459,127051,326,333,90,33.05,129.475,4279.14875,111200037,4250,4300,0,0,0,5,176,179,164,183,193,0,499,399,3,1,107,4250
460,128020,287,156,90,38.1,112.1,4271.01,111900043,4250,4300,0,0,0,5,176,179,164,183,193,0,499,399,3,2,94,4250
461,37003,10,178,90,33.85,126.35,4276.9475,11100017,4250,4300,0,0,0,5,176,179,164,183,193,0,499,399,3,2,3,4250
462,127051,279,269,90,33.05,129.475,4279.14875,111200037,4250,4300,0,0,0,5,176,179,164,183,193,0,499,399,3,1,106,4250
463,127005,69,127,90,30,143.675,4310.25,111300037,4300,4350,0,0,0,5,176,179,164,183,193,0,471,392,3,2,24,4300
464,37006,403,297,90,33.7,128.425,4327.9225,11400020,4300,4350,0,0,0,5,176,179,164,183,193,0,471,392,3,1,140,4300
465,37026,177,15,90,35.35,122.025,4313.58375,112100034,4300,4350,0,0,0,5,176,179,164,183,193,0,497,392,3,2,58,4300
466,128005,278,213,270,38.05,113.85,4331.9925,11500031,4300,4350,0,0,0,5,176,179,164,183,193,0,497,394,3,1,91,4300
467,38010,24,377,270,35.75,120.725,4315.91875,111400032,4300,4350,0,0,0,5,176,179,164,183,193,0,497,397,3,1,7,4300
468,311037,3,321,90,53.05,81.8,4339.49,111400056,4300,4350,0,0,0,5,176,179,164,183,193,0,499,397,3,1,1,4300
469,311037,84,197,90,53.05,81.8,4339.49,111400056,4300,4350,0,0,0,5,176,179,164,183,193,0,499,397,3,2,27,4300
470,31005,220,63,90,63.55,68.45,4349.9975,11900009,4300,4350,0,0,0,5,176,179,164,183,193,0,499,397,3,2,72,4300
471,181095,196,288,180,51.125,84.4,4314.95,11100032,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,1,64,4300
472,37026,442,140,90,35.35,122.025,4313.58375,112100034,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,2,57,4300
473,128005,130,129,270,38.05,113.85,4331.9925,11500031,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,2,42,4300
474,127024,106,94,270,34.75,124.55,4328.1125,11100026,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,2,34,4300
475,181095,215,114,180,51.125,84.4,4314.95,11100032,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,2,70,4300
476,311037,142,303,90,53.05,81.8,4339.49,111400056,4300,4350,0,0,0,5,176,179,164,183,193,0,499,399,3,1,0,4300
477,127023,225,274,270,35.35,123.1,4351.585,112600046,4350,4400,0,0,0,5,176,179,164,183,193,0,497,392,3,1,74,4350
478,127053,476,270,90,30,145.575,4367.25,111400039,4350,4400,0,0,0,5,176,179,164,183,193,0,497,392,3,1,157,4350
479,31002,419,370,0,70.7,61.65,4358.655,11600006,4350,4400,0,0,0,5,176,179,164,183,193,0,497,392,3,1,138,4350
480,31002,274,385,0,70.7,61.65,4358.655,11600006,4350,4400,0,0,0,5,176,179,164,183,193,0,497,394,3,1,137,4350
481,31002,201,58,0,70.7,61.65,4358.655,11600006,4350,4400,0,0,0,5,176,179,164,183,193,0,497,397,3,2,66,4350
482,31002,86,74,0,70.7,61.65,4358.655,11600006,4350,4400,0,0,0,5,176,179,164,183,193,0,499,397,3,2,65,4350
483,128025,136,79,0,36.7,119.55,4387.485,112400046,4350,4400,0,0,0,5,176,179,164,183,193,0,499,397,3,2,44,4350
484,127023,89,31,270,35.35,123.1,4351.585,112600046,4350,4400,0,0,0,5,176,179,164,183,193,0,499,397,3,2,29,4350
485,37005,196,253,90,33.7,129.475,4363.3075,11300019,4350,4400,0,0,0,5,176,179,164,183,193,0,499,399,3,1,64,4350
486,128000,467,111,270,39.4,111.5,4393.1,11200028,4350,4400,0,0,0,5,176,179,164,183,193,0,499,399,3,2,153,4350
487,31099,27,343,180,81.975,53.4,4377.465,111800017,4350,4400,0,0,0,5,176,179,164,183,193,0,499,399,3,1,8,4350
488,128025,156,1,0,36.7,119.55,4387.485,112400046,4350,4400,0,0,0,5,176,179,164,183,193,0,499,399,3,2,44,4350
489,127053,486,234,90,30,145.575,4367.25,111400039,4350,4400,0,0,0,5,176,179,164,183,193,0,499,399,3,1,156,4350
490,128008,78,2,270,39.2,113.3,4441.36,11800034,4400,4450,0,0,0,5,176,179,164,183,193,0,497,394,3,2,25,4400
491,127006,382,391,180,30.975,143.6,4448.01,111400038,4400,4450,0,0,0,5,176,179,164,183,193,0,499,397,3,1,125,4400
492,37024,277,379,0,35.65,124.3,4431.295,111900033,4400,4450,0,0,0,5,176,179,164,183,193,0,499,397,3,1,89,4400
493,310040,407,209,0,34.65,128.3,4445.595,111800055,4400,4450,0,0,0,5,176,179,164,183,193,0,499,397,3,1,133,4400
494,37024,42,52,0,35.65,124.3,4431.295,111900033,4400,4450,0,0,0,5,176,179,164,183,193,0,499,399,3,2,13,4400
495,931001,378,38,270,54.55,82.375,4493.55625,11100024,4450,4500,0,0,0,5,176,179,164,183,193,0,497,394,3,2,124,4450
496,1214009,258,182,90,29.8,150,4470,111000034,4450,4500,0,0,0,5,176,179,164,183,193,0,499,397,3,2,84,4450
497,31016,323,276,180,83.985,53,4451.205,111400054,4450,4500,0,0,0,5,176,179,164,183,193,0,499,397,3,1,106,4450
498,38006,254,215,0,37.8,118.05,4462.29,111000028,4450,4500,0,0,0,5,176,179,164,183,193,0,499,399,3,1,83,4450
499,38007,302,337,90,38.05,117.1,4455.655,111100029,4450,4500,0,0,0,5,176,179,164,183,193,0,499,399,3,1,99,4450
500,6127003,303,346,180,30.6,147.125,4502.025,11600028,4500,4550,0,0,0,5,176,179,164,183,193,0,499,397,3,1,99,4500
501,31046,282,109,90,80.4,56.225,4520.49,11400005,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,92,4500
502,6127003,472,148,180,30.6,147.125,4502.025,11600028,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,155,4500
503,181029,165,84,270,46.95,96.075,4510.72125,111900046,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,54,4500
504,181116,200,159,0,52.825,85.9,4537.6675,111600046,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,65,4500
505,181029,423,79,270,46.95,96.075,4510.72125,111900046,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,53,4500
506,38043,187,76,0,41.425,109.65,4542.25125,112400039,4500,4550,0,0,0,5,176,179,164,183,193,0,499,399,3,2,61,4500
507,6128006,171,1,0,40.9,111.25,4550.125,112400042,4550,4600,0,0,0,5,176,179,164,183,193,0,471,392,3,2,59,4550
508,37028,302,393,270,36.55,124.55,4552.3025,112400036,4550,4600,0,0,0,5,176,179,164,183,193,0,497,397,3,1,97,4550
509,181046,194,18,0,79.275,58,4597.95,11200032,4550,4600,0,0,0,5,176,179,164,183,193,0,499,397,3,2,63,4550
510,128006,317,8,0,38.3,118.8,4550.04,11600032,4550,4600,0,0,0,5,176,179,164,183,193,0,499,397,3,2,104,4550
511,188006,447,135,270,38.95,117.4,4572.73,11600042,4550,4600,0,0,0,5,176,179,164,183,193,0,499,399,3,2,146,4550
512,6128006,24,327,0,40.9,111.25,4550.125,112400042,4550,4600,0,0,0,5,176,179,164,183,193,0,499,399,3,1,5,4550
513,6128006,27,151,0,40.9,111.25,4550.125,112400042,4550,4600,0,0,0,5,176,179,164,183,193,0,499,399,3,2,58,4550
514,37011,417,15,270,34.5,132.8,4581.6,11800024,4550,4600,0,0,0,5,176,179,164,183,193,0,499,399,3,2,137,4550
515,310050,321,79,0,37.2,124.55,4633.26,11400044,4600,4650,0,0,0,5,176,179,164,183,193,0,471,392,3,2,111,4600
516,128016,190,140,90,40.2,115.05,4625.01,111300039,4600,4650,0,0,0,5,176,179,164,183,193,0,499,397,3,2,62,4600
517,6128001,471,348,0,40.75,113.5,4625.125,111600037,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,1,154,4600
518,310050,194,380,0,37.2,124.55,4633.26,11400044,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,1,63,4600
519,181077,237,207,90,46.95,98.65,4631.6175,111100041,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,1,77,4600
520,181098,335,313,270,82.175,56.225,4620.289375,11400035,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,1,110,4600
521,128016,375,172,90,40.2,115.05,4625.01,111300039,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,2,61,4600
522,128016,471,200,90,40.2,115.05,4625.01,111300039,4600,4650,0,0,0,5,176,179,164,183,193,0,499,399,3,1,154,4600
523,31098,312,56,270,83.2,56.225,4677.92,111600016,4650,4700,0,0,0,5,176,179,164,183,193,0,499,397,3,2,102,4650
524,38013,424,116,0,39.95,117.55,4696.1225,111900035,4650,4700,0,0,0,5,176,179,164,183,193,0,499,397,3,2,139,4650
525,127061,177,141,180,37.45,124.3,4655.035,112600047,4650,4700,0,0,0,5,176,179,164,183,193,0,499,397,3,2,56,4650
526,38013,424,23,0,39.95,117.55,4696.1225,111900035,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,138,4650
527,2641003,385,1,90,45.8,101.85,4664.73,11800046,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,126,4650
528,127061,84,84,180,37.45,124.3,4655.035,112600047,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,56,4650
529,38017,45,70,90,40.2,116.55,4685.31,112500039,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,14,4650
530,38017,330,62,90,40.2,116.55,4685.31,112500039,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,13,4650
531,6127004,108,363,0,32.125,145.25,4666.15625,11700029,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,1,35,4650
532,2641003,144,310,90,45.8,101.85,4664.73,11800046,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,1,47,4650
533,2641003,4,215,90,45.8,101.85,4664.73,11800046,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,1,46,4650
534,6127004,15,33,0,32.125,145.25,4666.15625,11700029,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,4,4650
535,38017,294,347,90,40.2,116.55,4685.31,112500039,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,1,96,4650
536,121000,202,157,180,69.5,67.05,4659.975,111400037,4650,4700,0,0,0,5,176,179,164,183,193,0,499,399,3,2,66,4650
537,171017,185,389,270,51.95,90.85,4719.6575,111900044,4700,4750,0,0,0,5,176,179,164,183,193,0,497,392,3,1,61,4700
538,127020,139,53,0,32.15,147.45,4740.5175,112500045,4700,4750,0,0,0,5,176,179,164,183,193,0,497,392,3,2,45,4700
539,310048,370,298,270,41.6,113.2,4709.12,11200042,4700,4750,0,0,0,5,176,179,164,183,193,0,499,397,3,1,121,4700
540,128001,331,3,90,42.35,111.3,4713.555,11300029,4700,4750,0,0,0,5,176,179,164,183,193,0,499,397,3,2,108,4700
541,128013,61,362,90,39.8,118.5,4716.3,111000036,4700,4750,0,0,0,5,176,179,164,183,193,0,499,397,3,1,20,4700
542,311035,421,21,0,57.25,82.75,4737.4375,111200054,4700,4750,0,0,0,5,176,179,164,183,193,0,499,399,3,2,139,4700
543,311035,364,5,0,57.25,82.75,4737.4375,111200054,4700,4750,0,0,0,5,176,179,164,183,193,0,499,399,3,2,139,4700
544,181058,167,260,90,84.2,56.225,4734.145,11300033,4700,4750,0,0,0,5,176,179,164,183,193,0,499,399,3,1,54,4700
545,171017,271,391,270,51.95,90.85,4719.6575,111900044,4700,4750,0,0,0,5,176,179,164,183,193,0,499,399,3,1,60,4700
546,128013,152,206,90,39.8,118.5,4716.3,111000036,4700,4750,0,0,0,5,176,179,164,183,193,0,499,399,3,1,19,4700
547,127040,381,276,270,38.05,125.4,4771.47,11800033,4750,4800,0,0,0,5,176,179,164,183,193,0,499,397,3,1,125,4750
548,6127009,80,59,0,34.15,139.45,4762.2175,111200034,4750,4800,0,0,0,5,176,179,164,183,193,0,499,397,3,2,26,4750
549,6127009,136,6,0,34.15,139.45,4762.2175,111200034,4750,4800,0,0,0,5,176,179,164,183,193,0,499,397,3,2,25,4750
550,6127006,467,201,90,33.55,142.775,4790.10125,11900031,4750,4800,0,0,0,5,176,179,164,183,193,0,499,397,3,1,153,4750
551,127040,361,97,270,38.05,125.4,4771.47,11800033,4750,4800,0,0,0,5,176,179,164,183,193,0,499,397,3,2,118,4750
552,121010,320,100,270,58.25,81.9,4770.675,111900040,4750,4800,0,0,0,5,176,179,164,183,193,0,499,399,3,2,102,4750
553,128017,361,337,90,41.3,115.05,4751.565,111400040,4750,4800,0,0,0,5,176,179,164,183,193,0,499,399,3,1,118,4750
554,127040,101,330,270,38.05,125.4,4771.47,11800033,4750,4800,0,0,0,5,176,179,164,183,193,0,499,399,3,1,125,4750
555,127040,392,307,270,38.05,125.4,4771.47,11800033,4750,4800,0,0,0,5,176,179,164,183,193,0,499,399,3,1,125,4750
556,311080,460,34,0,57.25,83.75,4794.6875,11100044,4750,4800,0,0,0,5,176,179,164,183,193,0,499,399,3,2,151,4750
557,181094,225,285,0,57.55,83.85,4825.5675,112600052,4800,4850,0,0,0,5,176,179,164,183,193,0,471,392,3,1,78,4800
558,310046,158,365,90,41.85,115.75,4844.1375,112600061,4800,4850,0,0,0,5,176,179,164,183,193,0,471,392,3,1,55,4800
559,181094,4,214,0,57.55,83.85,4825.5675,112600052,4800,4850,0,0,0,5,176,179,164,183,193,0,497,394,3,1,77,4800
560,37043,109,307,270,38.05,127.3,4843.765,111000027,4800,4850,0,0,0,5,176,179,164,183,193,0,499,397,3,1,36,4800
561,181079,152,333,0,80.3,60.375,4848.1125,111200042,4800,4850,0,0,0,5,176,179,164,183,193,0,499,399,3,1,49,4800
562,181094,198,226,0,57.55,83.85,4825.5675,112600052,4800,4850,0,0,0,5,176,179,164,183,193,0,499,399,3,1,77,4800
563,310046,157,305,90,41.85,115.75,4844.1375,112600061,4800,4850,0,0,0,5,176,179,164,183,193,0,499,399,3,1,54,4800
564,181079,41,199,0,80.3,60.375,4848.1125,111200042,4800,4850,0,0,0,5,176,179,164,183,193,0,499,399,3,2,11,4800
565,171005,104,236,90,49.875,97.25,4850.34375,11700034,4850,4900,0,0,0,5,176,179,164,183,193,0,471,392,3,1,37,4850
566,171005,286,42,90,49.875,97.25,4850.34375,11700034,4850,4900,0,0,0,5,176,179,164,183,193,0,497,394,3,2,94,4850
567,128014,4,89,90,40.95,118.5,4852.575,111100037,4850,4900,0,0,0,5,176,179,164,183,193,0,499,397,3,2,1,4850
568,127055,469,240,0,35.8,136.275,4878.645,111800041,4850,4900,0,0,0,5,176,179,164,183,193,0,499,397,3,1,151,4850
569,128014,159,399,90,40.95,118.5,4852.575,111100037,4850,4900,0,0,0,5,176,179,164,183,193,0,499,399,3,1,52,4850
570,38019,99,121,90,42.35,114.65,4855.4275,11100020,4850,4900,0,0,0,5,176,179,164,183,193,0,499,399,3,2,32,4850
571,128014,249,147,90,40.95,118.5,4852.575,111100037,4850,4900,0,0,0,5,176,179,164,183,193,0,499,399,3,2,1,4850
572,127009,284,319,90,33.975,144.925,4923.826875,111600039,4900,4950,0,0,0,5,176,179,164,183,193,0,497,394,3,1,93,4900
573,128015,204,128,90,42.35,116.75,4944.3625,111200038,4900,4950,0,0,0,5,176,179,164,183,193,0,499,397,3,2,67,4900
574,181084,157,365,90,81.725,59.975,4901.456875,111600045,4900,4950,0,0,0,5,176,179,164,183,193,0,499,399,3,1,51,4900
575,310006,240,6,90,33.85,145.35,4920.0975,111400052,4900,4950,0,0,0,5,176,179,164,183,193,0,499,399,3,2,78,4900
576,2641002,236,180,270,65.625,74.85,4912.03125,11700045,4900,4950,0,0,0,5,176,179,164,183,193,0,499,399,3,2,77,4900
577,33105,449,274,0,52.55,93.8,4929.19,11800019,4900,4950,0,0,0,5,176,179,164,183,193,0,499,399,3,1,147,4900
578,37045,78,301,180,34.1,145.825,4972.6325,111200029,4950,5000,0,0,0,5,176,179,164,183,193,0,497,392,3,1,25,4950
579,6128004,1,290,90,43.8,113.05,4951.59,112100040,4950,5000,0,0,0,5,176,179,164,183,193,0,499,397,3,1,1,4950
580,38027,415,87,90,43.5,114.65,4987.275,11700026,4950,5000,0,0,0,5,176,179,164,183,193,0,499,397,3,2,136,4950
581,31078,307,310,0,59.35,83.85,4976.4975,111100012,4950,5000,0,0,0,5,176,179,164,183,193,0,499,397,3,1,100,4950
582,31022,180,159,90,55.1,90.05,4961.755,112600022,4950,5000,0,0,0,5,176,179,164,183,193,0,499,397,3,2,59,4950
583,31077,287,224,0,58.2,85.175,4957.185,111000011,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,1,94,4950
584,34027,88,197,180,52.4,95.2,4988.48,111000025,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,28,4950
585,38027,26,190,90,43.5,114.65,4987.275,11700026,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,135,4950
586,38027,315,188,90,43.5,114.65,4987.275,11700026,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,135,4950
587,6128004,433,118,90,43.8,113.05,4951.59,112100040,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,142,4950
588,34027,371,190,180,52.4,95.2,4988.48,111000025,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,27,4950
589,181076,206,291,270,47.4,104.9,4972.26,111000040,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,1,67,4950
590,31078,211,223,0,59.35,83.85,4976.4975,111100012,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,1,100,4950
591,31078,264,129,0,59.35,83.85,4976.4975,111100012,4950,5000,0,0,0,5,176,179,164,183,193,0,499,399,3,2,86,4950
592,181090,225,73,270,85.9,58.775,5048.7725,112400050,5000,5050,0,0,0,5,176,179,164,183,193,0,471,392,3,2,78,5000
593,181090,39,398,270,85.9,58.775,5048.7725,112400050,5000,5050,0,0,0,5,176,179,164,183,193,0,499,399,3,1,12,5000
594,128019,153,290,90,43.5,116.75,5078.625,111800042,5050,5100,0,0,0,5,176,179,164,183,193,0,461,392,3,1,55,5050
595,127000,345,210,180,36.3,139.6,5067.48,111100035,5050,5100,0,0,0,5,176,179,164,183,193,0,471,392,3,1,120,5050
596,128019,495,127,90,43.5,116.75,5078.625,111800042,5050,5100,0,0,0,5,176,179,164,183,193,0,497,392,3,2,163,5050
597,37013,105,271,270,39.725,127.3,5056.9925,111000026,5050,5100,0,0,0,5,176,179,164,183,193,0,497,394,3,1,32,5050
598,311034,238,255,90,62.25,81.85,5095.1625,111100053,5050,5100,0,0,0,5,176,179,164,183,193,0,499,397,3,1,78,5050
599,37013,163,190,270,39.725,127.3,5056.9925,111000026,5050,5100,0,0,0,5,176,179,164,183,193,0,499,397,3,2,53,5050
600,128019,135,83,90,43.5,116.75,5078.625,111800042,5050,5100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,162,5050
601,128019,183,172,90,43.5,116.75,5078.625,111800042,5050,5100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,162,5050
602,127000,300,232,180,36.3,139.6,5067.48,111100035,5050,5100,0,0,0,5,176,179,164,183,193,0,499,399,3,1,119,5050
603,311034,13,351,90,62.25,81.85,5095.1625,111100053,5050,5100,0,0,0,5,176,179,164,183,193,0,499,399,3,1,78,5050
604,37009,291,171,180,34.925,144.675,5052.774375,11600022,5050,5100,0,0,0,5,176,179,164,183,193,0,499,399,3,2,95,5050
605,37010,188,309,180,38.9,132.05,5136.745,11700023,5100,5150,0,0,0,5,176,179,164,183,193,0,499,399,3,1,61,5100
606,37032,483,391,0,36.25,141.1,5114.875,11100018,5100,5150,0,0,0,5,176,179,164,183,193,0,499,399,3,1,160,5100
607,127013,91,214,270,41,125.4,5141.4,112100042,5100,5150,0,0,0,5,176,179,164,183,193,0,499,399,3,1,29,5100
608,181001,392,341,90,68.6,75.3,5165.58,112200047,5150,5200,0,0,0,5,176,179,164,183,193,0,471,392,3,1,136,5150
609,31079,434,384,270,60.45,85.7,5180.565,111200013,5150,5200,0,0,0,5,176,179,164,183,193,0,497,394,3,1,143,5150
610,171022,171,198,180,57.55,90.35,5199.6425,112500048,5150,5200,0,0,0,5,176,179,164,183,193,0,499,397,3,2,56,5150
611,127042,470,374,270,37.575,137.2,5155.29,11900034,5150,5200,0,0,0,5,176,179,164,183,193,0,499,397,3,1,149,5150
612,181001,10,164,90,68.6,75.3,5165.58,112200047,5150,5200,0,0,0,5,176,179,164,183,193,0,499,399,3,2,4,5150
613,37020,473,128,270,37.15,139.85,5195.4275,111400030,5150,5200,0,0,0,5,176,179,164,183,193,0,499,399,3,2,153,5150
614,127042,390,69,270,37.575,137.2,5155.29,11900034,5150,5200,0,0,0,5,176,179,164,183,193,0,499,399,3,2,128,5150
